"customer_id","prospect_id","onboarding_date"
998,101590,"2025-10-03"
999,101591,"2025-03-17"
1000,101592,"2025-09-20"
1001,101594,"2025-11-28"
1002,101595,"2025-07-07"
1003,101596,"2025-07-06"
1004,101598,"2026-01-28"
1005,101600,"2025-05-14"
1006,101601,"2025-11-29"
1007,101602,"2025-07-23"
1008,101604,"2025-09-03"
1009,101610,"2025-06-13"
1010,101611,"2025-08-04"
1011,101614,"2025-03-27"
1012,101616,"2025-11-07"
1013,101617,"2025-08-27"
1014,101620,"2025-07-20"
1015,101621,"2025-07-04"
1016,101624,"2025-08-24"
1017,101626,"2025-08-31"
1018,101628,"2025-10-14"
1019,101630,"2025-04-20"
1020,101631,"2025-12-29"
1021,101632,"2025-09-20"
1022,101633,"2025-09-09"
1023,101636,"2025-07-22"
1024,101638,"2025-07-08"
1025,101639,"2025-06-04"
1026,101640,"2025-02-24"
1027,101641,"2025-05-21"
1028,101643,"2025-05-04"
1029,101644,"2025-06-16"
1030,101645,"2025-12-24"
1031,101648,"2025-10-31"
1032,101649,"2025-09-10"
1033,101650,"2025-11-05"
1034,101653,"2025-05-12"
1035,101656,"2025-09-06"
1036,101657,"2025-02-26"
1037,101658,"2025-08-30"
1038,101662,"2025-03-02"
1039,101663,"2025-07-23"
1040,101664,"2025-09-24"
1041,101666,"2025-06-18"
1042,101667,"2025-12-19"
1043,101669,"2025-11-08"
1044,101671,"2025-10-31"
1045,101672,"2025-09-01"
1046,101673,"2025-08-27"
1047,101674,"2025-12-26"
1048,101675,"2025-08-04"
1049,101676,"2025-03-02"
1050,101679,"2025-05-18"
1051,101681,"2025-08-03"
1052,101682,"2025-11-24"
1053,101683,"2025-07-31"
1054,101686,"2025-05-28"
1055,101687,"2026-01-08"
1056,101688,"2025-10-26"
1057,101690,"2026-02-15"
1058,101692,"2025-10-17"
1059,101693,"2025-09-13"
1060,101695,"2025-09-07"
1061,101697,"2025-11-12"
1062,101698,"2026-02-22"
1063,101699,"2025-12-12"
1064,101700,"2025-11-30"
1065,101702,"2025-10-20"
1066,101703,"2025-06-06"
1067,101704,"2025-06-26"
1068,101706,"2025-06-16"
1069,101707,"2026-02-16"
1070,101708,"2025-09-25"
1071,101710,"2025-12-22"
1072,101711,"2025-03-22"
1073,101715,"2026-01-18"
1074,101716,"2025-10-28"
1075,101718,"2025-05-31"
1076,101719,"2025-08-25"
1077,101720,"2026-02-01"
1078,101722,"2025-12-21"
1079,101723,"2025-07-30"
1080,101725,"2025-09-17"
1081,101726,"2025-07-01"
1082,101727,"2025-10-22"
1083,101729,"2025-07-12"
1084,101731,"2025-11-11"
1085,101733,"2025-10-05"
1086,101734,"2025-05-09"
1087,101735,"2026-01-19"
1088,101737,"2026-01-20"
1089,101738,"2025-11-14"
1090,101739,"2026-01-15"
1091,101740,"2026-02-12"
1092,101742,"2025-11-30"
1093,101744,"2025-08-02"
1094,101745,"2026-02-09"
1095,101746,"2025-11-06"
1096,101748,"2025-07-15"
1097,101751,"2026-01-24"
1098,101754,"2025-06-28"
1099,101758,"2025-06-10"
1100,101759,"2025-11-28"
1101,101760,"2025-03-17"
1102,101763,"2026-01-14"
1103,101767,"2025-06-09"
1104,101769,"2025-08-30"
1105,101770,"2025-06-17"
1106,101772,"2025-08-04"
1107,101773,"2025-06-23"
1108,101775,"2025-11-28"
1109,101776,"2025-06-17"
1110,101777,"2026-01-25"
1111,101781,"2025-07-18"
1112,101784,"2025-08-23"
1113,101785,"2025-03-19"
1114,101786,"2025-09-18"
1115,101788,"2026-02-06"
1116,101789,"2025-09-26"
1117,101793,"2025-05-10"
1118,101795,"2025-12-03"
1119,101796,"2025-09-30"
1120,101797,"2025-05-05"
1121,101798,"2025-05-20"
1122,101801,"2025-07-27"
1123,101802,"2025-06-01"
1124,101803,"2026-01-10"
1125,101805,"2025-07-06"
1126,101810,"2025-04-25"
1127,101811,"2025-07-20"
1128,101814,"2025-09-06"
1129,101815,"2025-03-26"
1130,101816,"2025-10-14"
1131,101818,"2025-10-30"
1132,101819,"2025-08-05"
1133,101820,"2025-07-12"
1134,101821,"2025-10-26"
1135,101822,"2025-11-03"
1136,101825,"2025-10-26"
1137,101826,"2025-04-16"
1138,101827,"2025-10-29"
1139,101828,"2025-09-18"
1140,101829,"2025-11-06"
1141,101830,"2025-03-13"
1142,101831,"2025-08-18"
1143,101833,"2026-01-31"
1144,101836,"2025-04-07"
1145,101837,"2025-08-26"
1146,101838,"2025-08-06"
1147,101839,"2025-11-04"
1148,101841,"2025-11-07"
1149,101852,"2025-05-21"
1150,101855,"2025-08-22"
1151,101856,"2026-01-05"
1152,101857,"2025-10-12"
1153,101859,"2025-04-10"
1154,101861,"2025-12-05"
1155,101867,"2025-12-25"
1156,101868,"2025-05-04"
1157,101870,"2025-07-16"
1158,101871,"2025-12-17"
1159,101872,"2025-09-02"
1160,101873,"2025-07-05"
1161,101874,"2025-05-22"
1162,101875,"2025-10-23"
1163,101876,"2025-07-17"
1164,101878,"2025-03-21"
1165,101882,"2025-04-25"
1166,101883,"2025-08-26"
1167,101884,"2025-05-19"
1168,101885,"2025-08-04"
1169,101886,"2025-12-15"
1170,101887,"2025-08-26"
1171,101888,"2025-04-30"
1172,101891,"2025-09-14"
1173,101892,"2025-04-01"
1174,101893,"2025-03-20"
1175,101896,"2025-03-29"
1176,101897,"2025-03-03"
1177,101898,"2025-08-18"
1178,101899,"2025-10-17"
1179,101900,"2025-11-10"
1180,101901,"2026-02-19"
1181,101903,"2026-01-17"
1182,101904,"2025-02-23"
1183,101905,"2025-12-01"
1184,101907,"2025-04-17"
1185,101908,"2025-11-15"
1186,101909,"2025-12-02"
1187,101910,"2025-05-28"
1188,101911,"2025-09-26"
1189,101913,"2025-08-07"
1190,101916,"2025-12-31"
1191,101920,"2025-04-15"
1192,101921,"2025-06-01"
1193,101922,"2025-10-20"
1194,101923,"2025-12-18"
1195,101925,"2025-05-02"
1196,101926,"2025-10-19"
1197,101928,"2025-12-31"
1198,101929,"2025-11-14"
1199,101930,"2025-06-09"
1200,101931,"2025-12-04"
1201,101932,"2025-09-20"
1202,101933,"2025-04-29"
1203,101935,"2025-11-15"
1204,101936,"2026-01-02"
1205,101937,"2025-04-09"
1206,101938,"2025-12-30"
1207,101940,"2025-03-31"
1208,101941,"2025-11-08"
1209,101942,"2025-06-06"
1210,101943,"2026-01-05"
1211,101944,"2025-12-27"
1212,101945,"2025-12-13"
1213,101946,"2026-01-08"
1214,101947,"2025-06-06"
1215,101949,"2025-08-28"
1216,101952,"2025-04-16"
1217,101955,"2025-10-05"
1218,101956,"2026-01-09"
1219,101957,"2025-11-01"
1220,101960,"2025-09-24"
1221,101962,"2025-09-23"
1222,101963,"2025-04-19"
1223,101964,"2025-04-18"
1224,101965,"2025-12-08"
1225,101967,"2025-04-10"
1226,101968,"2025-11-28"
1227,101970,"2025-04-13"
1228,101971,"2025-03-11"
1229,101972,"2026-01-23"
1230,101973,"2025-11-05"
1231,101975,"2025-05-15"
1232,101976,"2025-03-16"
1233,101977,"2025-05-27"
1234,101978,"2025-10-24"
1235,101979,"2025-10-10"
1236,101980,"2025-10-28"
1237,101981,"2025-07-25"
1238,101983,"2025-07-26"
1239,101984,"2025-09-07"
1240,101986,"2025-11-29"
1241,101987,"2026-01-18"
1242,101988,"2025-03-26"
1243,101989,"2025-07-10"
1244,101991,"2025-04-17"
1245,101992,"2025-09-09"
1246,101994,"2025-05-17"
1247,101995,"2025-06-20"
1248,101996,"2025-11-25"
1249,101997,"2025-12-26"
1250,101998,"2025-10-23"
1251,102000,"2025-06-08"
1252,102001,"2025-12-26"
1253,102002,"2025-11-28"
1254,102003,"2025-04-25"
1255,102004,"2025-03-21"
1256,102008,"2025-08-02"
1257,102009,"2026-01-03"
1258,102010,"2026-02-04"
1259,102011,"2026-01-24"
1260,102012,"2026-02-16"
1261,102013,"2025-11-01"
1262,102014,"2026-01-05"
1263,102015,"2025-04-28"
1264,102016,"2025-06-28"
1265,102018,"2025-06-19"
1266,102019,"2025-07-05"
1267,102020,"2025-10-28"
1268,102021,"2025-03-16"
1269,102022,"2025-04-10"
1270,102023,"2025-08-18"
1271,102024,"2025-08-23"
1272,102025,"2025-09-21"
1273,102026,"2025-08-14"
1274,102027,"2025-07-06"
1275,102028,"2026-02-08"
1276,102030,"2025-07-04"
1277,102032,"2025-04-15"
1278,102033,"2025-06-05"
1279,102034,"2025-04-22"
1280,102035,"2025-10-25"
1281,102036,"2025-10-16"
1282,102037,"2025-08-15"
1283,102039,"2025-06-23"
1284,102041,"2025-10-20"
1285,102042,"2025-09-29"
1286,102044,"2025-07-02"
1287,102046,"2025-09-16"
1288,102047,"2026-02-20"
1289,102048,"2025-03-02"
1290,102049,"2025-03-04"
1291,102050,"2025-10-26"
1292,102051,"2025-04-05"
1293,102052,"2025-04-06"
1294,102053,"2025-08-21"
1295,102054,"2025-12-30"
1296,102055,"2026-01-08"
1297,102057,"2025-05-30"
1298,102058,"2025-06-16"
1299,102060,"2026-02-08"
1300,102062,"2025-12-02"
1301,102063,"2025-11-01"
1302,102064,"2025-05-21"
1303,102065,"2025-05-30"
1304,102066,"2025-02-24"
1305,102067,"2025-08-05"
1306,102070,"2025-12-08"
1307,102075,"2025-12-21"
1308,102079,"2025-08-11"
1309,102080,"2025-11-07"
1310,102081,"2025-03-15"
1311,102082,"2026-02-07"
1312,102083,"2025-08-06"
1313,102085,"2025-07-29"
1314,102087,"2025-05-17"
1315,102091,"2025-09-24"
1316,102092,"2025-06-11"
1317,102094,"2025-08-15"
1318,102097,"2025-06-28"
1319,102098,"2025-08-24"
1320,102099,"2025-04-16"
1321,102100,"2025-07-02"
1322,102101,"2025-11-12"
1323,102102,"2025-06-30"
1324,102104,"2026-01-07"
1325,102105,"2025-08-07"
1326,102109,"2025-02-25"
1327,102111,"2026-01-19"
1328,102112,"2025-11-23"
1329,102113,"2025-11-24"
1330,102114,"2026-02-02"
1331,102115,"2025-07-16"
1332,102116,"2025-07-09"
1333,102117,"2025-10-28"
1334,102119,"2025-07-12"
1335,102120,"2025-10-03"
1336,102121,"2025-11-23"
1337,102122,"2025-11-24"
1338,102123,"2025-06-01"
1339,102124,"2025-10-04"
1340,102126,"2026-01-20"
1341,102127,"2025-09-01"
1342,102128,"2025-05-22"
1343,102129,"2026-01-14"
1344,102130,"2025-03-21"
1345,102131,"2025-04-19"
1346,102135,"2025-08-01"
1347,102136,"2025-06-25"
1348,102137,"2026-01-22"
1349,102140,"2025-03-31"
1350,102141,"2025-04-10"
1351,102142,"2026-01-13"
1352,102143,"2025-02-25"
1353,102146,"2025-08-03"
1354,102150,"2025-07-04"
1355,102152,"2025-05-25"
1356,102153,"2025-03-06"
1357,102154,"2025-12-09"
1358,102155,"2025-07-27"
1359,102157,"2025-05-22"
1360,102158,"2025-08-29"
1361,102159,"2025-12-26"
1362,102161,"2025-07-23"
1363,102162,"2025-11-16"
1364,102163,"2025-10-01"
1365,102165,"2026-02-16"
1366,102166,"2025-12-09"
1367,102168,"2025-08-12"
1368,102169,"2025-07-17"
1369,102170,"2025-08-13"
1370,102172,"2026-01-15"
1371,102174,"2025-08-01"
1372,102176,"2025-03-13"
1373,102178,"2025-07-10"
1374,102180,"2025-05-24"
1375,102182,"2025-03-01"
1376,102184,"2025-10-13"
1377,102185,"2025-05-08"
1378,102187,"2025-04-04"
1379,102188,"2025-04-08"
1380,102192,"2025-03-18"
1381,102193,"2025-10-07"
1382,102196,"2025-10-30"
1383,102197,"2025-07-24"
1384,102199,"2025-11-04"
1385,102201,"2026-01-08"
1386,102203,"2025-09-20"
1387,102205,"2025-08-01"
1388,102206,"2025-09-03"
1389,102207,"2025-03-15"
1390,102209,"2025-04-17"
1391,102211,"2025-08-08"
1392,102212,"2026-01-30"
1393,102214,"2025-04-21"
1394,102215,"2025-03-05"
1395,102216,"2026-01-26"
1396,102221,"2025-11-16"
1397,102223,"2025-04-05"
1398,102224,"2025-05-03"
1399,102225,"2025-11-23"
1400,102228,"2025-02-23"
1401,102231,"2026-02-22"
1402,102232,"2025-10-25"
1403,102235,"2025-12-27"
1404,102236,"2025-04-20"
1405,102238,"2025-03-25"
1406,102241,"2025-10-12"
1407,102242,"2025-06-04"
1408,102244,"2025-09-10"
1409,102245,"2025-10-22"
1410,102246,"2025-08-28"
1411,102249,"2025-10-26"
1412,102250,"2025-09-05"
1413,102251,"2025-03-03"
1414,102252,"2026-01-31"
1415,102253,"2025-12-25"
1416,102254,"2025-08-05"
1417,102256,"2025-11-11"
1418,102258,"2026-02-08"
1419,102259,"2025-02-25"
1420,102262,"2025-06-02"
1421,102263,"2026-02-06"
1422,102265,"2025-11-12"
1423,102266,"2026-01-29"
1424,102270,"2025-04-20"
1425,102271,"2025-07-03"
1426,102273,"2025-06-18"
1427,102274,"2025-05-31"
1428,102278,"2025-04-29"
1429,102280,"2025-11-15"
1430,102281,"2025-06-13"
1431,102283,"2025-12-19"
1432,102285,"2026-02-02"
1433,102288,"2025-05-07"
1434,102289,"2025-11-13"
1435,102290,"2025-08-03"
1436,102291,"2025-10-11"
1437,102292,"2025-07-17"
1438,102293,"2025-09-25"
1439,102294,"2025-09-18"
1440,102295,"2025-07-09"
1441,102296,"2025-08-30"
1442,102299,"2025-05-30"
1443,102301,"2026-01-15"
1444,102302,"2026-02-22"
1445,102303,"2025-12-22"
1446,102304,"2025-03-18"
1447,102307,"2026-01-12"
1448,102308,"2026-01-17"
1449,102313,"2026-01-24"
1450,102314,"2025-04-01"
1451,102316,"2025-03-21"
1452,102317,"2025-03-30"
1453,102319,"2025-04-11"
1454,102320,"2025-09-03"
1455,102321,"2025-03-07"
1456,102322,"2025-08-23"
1457,102323,"2026-02-07"
1458,102328,"2025-04-08"
1459,102330,"2025-05-05"
1460,102332,"2025-05-08"
1461,102333,"2025-06-09"
1462,102334,"2025-07-02"
1463,102335,"2025-12-20"
1464,102336,"2025-06-14"
1465,102337,"2025-04-08"
1466,102338,"2026-02-18"
1467,102340,"2025-05-13"
1468,102341,"2025-05-18"
1469,102343,"2025-12-16"
1470,102344,"2025-09-25"
1471,102347,"2025-12-09"
1472,102351,"2025-05-17"
1473,102353,"2025-05-11"
1474,102354,"2025-10-31"
1475,102355,"2026-01-30"
1476,102356,"2025-04-17"
1477,102357,"2026-02-08"
1478,102358,"2025-08-31"
1479,102359,"2026-01-02"
1480,102361,"2025-05-10"
1481,102362,"2025-06-15"
1482,102363,"2025-06-03"
1483,102364,"2025-11-10"
1484,102366,"2026-01-24"
1485,102367,"2025-09-30"
1486,102368,"2025-11-27"
1487,102369,"2025-12-01"
1488,102370,"2026-01-01"
1489,102371,"2025-12-23"
1490,102372,"2025-07-21"
1491,102375,"2025-11-05"
1492,102376,"2025-04-19"
1493,102377,"2025-11-19"
1494,102378,"2025-03-19"
1495,102380,"2025-09-04"
1496,102381,"2025-11-26"
1497,102382,"2025-08-08"
1498,102383,"2025-10-19"
1499,102384,"2025-06-09"
1500,102386,"2025-03-16"
1501,102387,"2025-06-18"
1502,102389,"2025-05-06"
1503,102391,"2025-09-16"
1504,102393,"2025-08-24"
1505,102394,"2025-12-22"
1506,102395,"2025-10-03"
1507,102396,"2025-05-25"
1508,102397,"2025-09-04"
1509,102399,"2026-02-17"
1510,102400,"2025-03-29"
1511,102401,"2025-07-03"
1512,102402,"2025-06-28"
1513,102404,"2025-05-24"
1514,102405,"2025-11-22"
1515,102406,"2025-07-07"
1516,102407,"2025-10-27"
1517,102408,"2025-03-27"
1518,102410,"2025-07-30"
1519,102411,"2025-04-19"
1520,102412,"2025-03-23"
1521,102413,"2025-08-02"
1522,102417,"2025-09-19"
1523,102418,"2025-10-13"
1524,102419,"2025-07-24"
1525,102424,"2025-12-27"
1526,102425,"2025-04-07"
1527,102426,"2025-06-21"
1528,102427,"2025-08-09"
1529,102431,"2025-06-25"
1530,102432,"2025-12-05"
1531,102433,"2025-12-05"
1532,102436,"2025-06-09"
1533,102437,"2025-04-07"
1534,102439,"2025-09-29"
1535,102440,"2025-10-17"
1536,102445,"2025-09-28"
1537,102448,"2025-07-07"
1538,102449,"2025-11-19"
1539,102451,"2025-12-28"
1540,102453,"2025-09-02"
1541,102454,"2025-06-07"
1542,102455,"2025-11-27"
1543,102457,"2025-09-16"
1544,102458,"2025-06-25"
1545,102459,"2025-11-07"
1546,102460,"2025-06-25"
1547,102461,"2026-01-05"
1548,102462,"2025-06-25"
1549,102466,"2025-04-10"
1550,102471,"2025-05-21"
1551,102472,"2025-09-04"
1552,102474,"2025-12-21"
1553,102475,"2026-02-10"
1554,102477,"2025-05-14"
1555,102478,"2025-08-29"
1556,102483,"2025-05-15"
1557,102485,"2025-08-10"
1558,102487,"2025-09-17"
1559,102489,"2025-03-14"
1560,102490,"2025-02-24"
1561,102494,"2025-05-13"
1562,102495,"2025-12-20"
1563,102496,"2025-12-19"
1564,102498,"2026-01-15"
1565,102500,"2026-01-02"
1566,102501,"2025-06-08"
1567,102502,"2025-10-09"
1568,102504,"2025-11-20"
1569,102509,"2025-06-05"
1570,102510,"2025-03-29"
1571,102516,"2025-08-25"
1572,102517,"2025-08-17"
1573,102519,"2025-04-17"
1574,102520,"2025-09-03"
1575,102521,"2026-01-24"
1576,102523,"2025-06-14"
1577,102524,"2025-08-31"
1578,102527,"2025-03-09"
1579,102529,"2025-03-13"
1580,102531,"2025-10-24"
1581,102532,"2025-12-11"
1582,102535,"2025-12-03"
1583,102536,"2026-02-20"
1584,102538,"2025-11-20"
1585,102540,"2025-08-13"
1586,102541,"2025-10-16"
1587,102542,"2025-11-19"
1588,102543,"2025-06-16"
1589,102547,"2025-03-25"
1590,102548,"2025-08-19"
1591,102551,"2025-04-10"
1592,102552,"2025-12-03"
1593,102553,"2025-06-10"
1594,102555,"2025-07-15"
1595,102556,"2025-06-02"
1596,102559,"2025-08-06"
1597,102561,"2025-07-02"
1598,102562,"2025-09-07"
1599,102564,"2025-03-04"
1600,102567,"2025-10-11"
1601,102568,"2025-05-14"
1602,102569,"2025-02-24"
1603,102571,"2025-09-19"
1604,102572,"2026-02-04"
1605,102573,"2025-11-25"
1606,102574,"2025-12-31"
1607,102575,"2026-01-30"
1608,102579,"2025-03-19"
1609,102584,"2025-12-29"
1610,102586,"2025-12-17"
1611,102589,"2026-02-17"
1612,102591,"2025-05-27"
1613,102592,"2025-03-21"
1614,102593,"2025-10-29"
1615,102594,"2025-06-23"
1616,102596,"2025-06-11"
1617,102597,"2025-07-25"
1618,102598,"2025-08-30"
1619,102599,"2026-01-05"
1620,102600,"2025-05-19"
1621,102602,"2025-07-15"
1622,102603,"2025-08-13"
1623,102606,"2025-12-28"
1624,102607,"2025-12-10"
1625,102608,"2026-01-04"
1626,102609,"2025-03-21"
1627,102611,"2025-09-20"
1628,102614,"2025-11-02"
1629,102619,"2025-03-07"
1630,102620,"2025-04-18"
1631,102621,"2026-02-20"
1632,102622,"2025-10-12"
1633,102623,"2025-07-27"
1634,102626,"2025-09-29"
1635,102627,"2025-08-25"
1636,102629,"2025-08-15"
1637,102630,"2025-10-22"
1638,102632,"2025-06-23"
1639,102634,"2025-05-16"
1640,102637,"2025-03-02"
1641,102643,"2025-03-29"
1642,102644,"2025-06-21"
1643,102646,"2025-05-11"
1644,102649,"2025-07-15"
1645,102652,"2026-01-05"
1646,102653,"2025-04-16"
1647,102654,"2026-01-25"
1648,102656,"2025-12-19"
1649,102657,"2025-07-21"
1650,102658,"2025-03-17"
1651,102659,"2025-10-08"
1652,102660,"2025-12-09"
1653,102661,"2025-04-09"
1654,102662,"2025-09-04"
1655,102663,"2026-01-15"
1656,102665,"2025-07-06"
1657,102668,"2025-04-08"
1658,102670,"2025-05-01"
1659,102671,"2025-12-09"
1660,102672,"2025-06-22"
1661,102674,"2025-09-03"
1662,102675,"2026-02-10"
1663,102676,"2025-04-08"
1664,102678,"2026-02-08"
1665,102679,"2025-03-14"
1666,102682,"2025-10-31"
1667,102683,"2025-06-11"
1668,102684,"2025-04-02"
1669,102685,"2025-02-26"
1670,102686,"2025-03-06"
1671,102687,"2025-06-27"
1672,102689,"2025-10-15"
1673,102691,"2025-12-10"
1674,102692,"2025-07-16"
1675,102694,"2025-10-28"
1676,102695,"2025-07-19"
1677,102696,"2026-01-08"
1678,102697,"2025-12-16"
1679,102698,"2025-08-16"
1680,102706,"2025-10-12"
1681,102709,"2025-08-03"
1682,102710,"2025-09-02"
1683,102711,"2025-12-03"
1684,102712,"2025-05-07"
1685,102713,"2025-08-16"
1686,102714,"2025-12-12"
1687,102717,"2025-03-26"
1688,102718,"2025-06-05"
1689,102719,"2025-09-10"
1690,102721,"2025-07-23"
1691,102722,"2025-06-03"
1692,102727,"2025-11-25"
1693,102730,"2025-09-10"
1694,102731,"2025-03-17"
1695,102733,"2025-09-04"
1696,102734,"2025-06-15"
1697,102735,"2025-04-12"
1698,102737,"2025-08-05"
1699,102739,"2025-09-28"
1700,102740,"2025-05-18"
1701,102743,"2025-07-06"
1702,102744,"2025-08-09"
1703,102745,"2025-04-12"
1704,102747,"2025-06-20"
1705,102748,"2025-03-02"
1706,102749,"2026-01-22"
1707,102751,"2025-06-19"
1708,102752,"2025-04-23"
1709,102753,"2025-12-22"
1710,102755,"2025-09-03"
1711,102756,"2026-02-14"
1712,102757,"2025-10-24"
1713,102759,"2025-11-01"
1714,102760,"2025-09-14"
1715,102761,"2026-01-30"
1716,102762,"2025-12-25"
1717,102763,"2025-07-06"
1718,102764,"2025-04-26"
1719,102766,"2025-08-06"
1720,102773,"2025-07-15"
1721,102775,"2025-06-17"
1722,102777,"2025-04-20"
1723,102778,"2025-10-22"
1724,102780,"2025-06-01"
1725,102782,"2025-05-04"
1726,102783,"2025-11-12"
1727,102785,"2025-09-09"
1728,102787,"2025-09-02"
1729,102788,"2025-03-02"
1730,102792,"2026-02-21"
1731,102796,"2026-02-08"
1732,102798,"2025-12-16"
1733,102799,"2026-01-12"
1734,102800,"2025-03-02"
1735,102801,"2026-01-10"
1736,102803,"2025-09-03"
1737,102804,"2025-06-03"
1738,102805,"2025-05-15"
1739,102806,"2025-07-12"
1740,102807,"2025-11-14"
1741,102809,"2025-07-09"
1742,102810,"2025-11-30"
1743,102811,"2025-06-13"
1744,102812,"2025-02-28"
1745,102813,"2025-11-14"
1746,102815,"2025-11-16"
1747,102817,"2025-12-19"
1748,102819,"2025-10-16"
1749,102821,"2025-10-14"
1750,102824,"2025-08-23"
1751,102827,"2025-10-22"
1752,102829,"2025-04-06"
1753,102830,"2025-07-05"
1754,102831,"2025-12-18"
1755,102834,"2025-06-12"
1756,102835,"2025-05-04"
1757,102836,"2025-04-01"
1758,102837,"2025-08-04"
1759,102838,"2025-04-27"
1760,102840,"2025-12-13"
1761,102841,"2025-02-27"
1762,102843,"2025-12-27"
1763,102846,"2025-08-21"
1764,102847,"2025-06-11"
1765,102848,"2025-03-31"
1766,102850,"2025-10-22"
1767,102851,"2025-12-15"
1768,102852,"2025-08-31"
1769,102853,"2025-04-18"
1770,102854,"2025-07-05"
1771,102855,"2025-05-29"
1772,102860,"2026-01-21"
1773,102863,"2025-05-29"
1774,102864,"2025-07-23"
1775,102867,"2026-01-28"
1776,102869,"2025-10-27"
1777,102870,"2025-06-18"
1778,102871,"2025-05-02"
1779,102872,"2025-12-16"
1780,102878,"2025-07-16"
1781,102880,"2025-03-08"
1782,102881,"2025-05-09"
1783,102885,"2025-04-29"
1784,102886,"2026-01-12"
1785,102888,"2025-07-11"
1786,102890,"2025-10-15"
1787,102891,"2025-03-23"
1788,102895,"2025-03-27"
1789,102896,"2025-06-25"
1790,102897,"2025-05-11"
1791,102898,"2025-03-25"
1792,102900,"2025-09-01"
1793,102901,"2025-04-06"
1794,102904,"2025-12-17"
1795,102905,"2025-06-27"
1796,102908,"2025-07-10"
1797,102909,"2025-04-26"
1798,102913,"2025-09-21"
1799,102915,"2026-01-04"
1800,102919,"2025-06-10"
1801,102920,"2026-02-09"
1802,102921,"2025-08-05"
1803,102923,"2025-07-27"
1804,102924,"2025-10-13"
1805,102925,"2025-05-26"
1806,102927,"2025-03-28"
1807,102931,"2025-06-18"
1808,102932,"2025-06-28"
1809,102934,"2025-05-05"
1810,102935,"2025-08-25"
1811,102937,"2025-03-07"
1812,102938,"2025-06-12"
1813,102939,"2025-09-21"
1814,102941,"2025-10-26"
1815,102942,"2025-06-04"
1816,102943,"2026-02-18"
1817,102947,"2025-05-28"
1818,102950,"2025-11-21"
1819,102951,"2025-11-17"
1820,102955,"2026-02-09"
1821,102956,"2025-12-17"
1822,102959,"2026-01-27"
1823,102960,"2025-12-23"
1824,102961,"2025-10-20"
1825,102963,"2025-06-28"
1826,102966,"2025-12-12"
1827,102967,"2025-11-21"
1828,102968,"2025-02-25"
1829,102969,"2025-06-11"
1830,102970,"2025-08-31"
1831,102971,"2025-04-26"
1832,102972,"2026-02-19"
1833,102974,"2025-03-24"
1834,102975,"2026-01-10"
1835,102976,"2025-07-13"
1836,102977,"2025-09-12"
1837,102978,"2025-09-10"
1838,102979,"2025-02-26"
1839,102980,"2025-03-23"
1840,102981,"2025-05-20"
1841,102984,"2025-03-11"
1842,102985,"2026-01-11"
1843,102986,"2025-12-06"
